BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
81f7d562df9cea595bdec9287028d2b5,2013-06-08 00:01:58,3,VhdCP7NYO8ayDYL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,216
b1c7cabecd2924b56896a7b3d69425a7,2013-06-08 00:02:20,3,Z0pK15MeLQuNw-a,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),,298
895dcf9073f5c9f5cd2fe5ea72e69eb4,2013-06-08 00:04:26,3,VhkxZAL8PyBfu-a,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB0.0; TencentTraveler 4.0; QQDownload 718; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ),,201
366b7d78687aaebcd01a3b13151c4e88,2013-06-08 00:04:58,3,VhkRP3SbP22y3-j,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
366b7d78687aaebcd01a3b13151c4e88,2013-06-08 00:04:58,3,VhkRP3SbP22y3-j,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
366b7d78687aaebcd01a3b13151c4e88,2013-06-08 00:04:58,3,VhkRP3SbP22y3-j,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
37cbc71591b49693e74e4c1924a31d42,2013-06-08 00:05:49,3,VhkxZA1nO9EfDZc,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,164
910bdc3259087b908f75596b2bd29ae7,2013-06-08 05:58:10,3,VhkxVekyDUjIqBB,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,146
a02ce8872ba7e19d871445e3bfd8c55a,2013-06-08 10:10:32,3,VhkxODu23T1HgoC,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,275
f013b4bec0919a1eb57369caa427353b,2013-06-08 10:46:36,3,VhkRPuFQDeqctQk,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET4.0C; .NET CLR 2.0.50727),,124
41f019e77c77ceb49fc199ec532e7974,2013-06-08 11:01:57,3,VhnSOaMiOoMve-E,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,106
1a16afe4d8948d92fdb16b22257e6fd5,2013-06-08 12:18:00,3,VhkrO5srPluP3IB,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; InfoPath.2),,216
5fb9970b2478716ce1ad42103b2ed24c,2013-06-08 12:36:00,3,Vh11P3ErDQTTu-a,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; @=z>q%,b6[cu/V<eCgiivuUlF/B:MeZT1/chw; QQDownload 718; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",,216
d5c24dece89fc1f2c2274fcad7f56d49,2013-06-08 12:55:50,3,VhkELppiDtFC3Cl,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; LBBROWSER),,344
1c7f326f982fa30df74f5fb17e56a3ed,2013-06-08 13:18:57,3,VhkxPiuoL6dLGZj,"Mozilla/5.0 (iPad; U; CPU OS 4_3_3 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5",,146
18264c6ec334f0c60718f0d485c83b8c,2013-06-08 13:40:40,3,VhT2CATLOvTTgWL,"Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523",,94
