BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
690e543c46a6cbe8bdd062f53a8ac7a2,2013-06-06 00:01:32,3,Vhk7ZApiDvTVtMn,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,124
eafdc6440e4da4b74edacb8eb4f075ac,2013-06-06 00:02:59,3,VhKOZAMi3UsHQb2,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,146
7650fc7765a02637c2ad5ee26e3d1e41,2013-06-06 00:50:00,3,Vhk7ZpR4O8T6BOB,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Microsoft Windows Media Center PC 6.0; Media Center PC 6.0),,1
3f398ab94ec3bf13f359e5ef5f050f83,2013-06-06 02:30:27,3,VhkrP3x3OQp6wsc,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/4.0.6.2000 Chrome/26.0.1410.43 Safari/537.1",,79
4893adaad55ba10776fe85c438de2bcb,2013-06-06 06:50:18,3,Vh20L5B7DtjflVj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,275
44a998f731d11369c5b9d43fbd16fb2d,2013-06-06 06:51:43,3,Vhk7VuTLLHFHkMz,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),,79
fc5e4b5857b30afee9df81f564905337,2013-06-06 07:02:21,3,Vh1LL6d2P6pdGWB,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,164
fc5e4b5857b30afee9df81f564905337,2013-06-06 07:02:21,3,Vh1LL6d2P6pdGWB,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,164
ec8d7ce73e46ae9640dfd7a6c0be0b7a,2013-06-06 09:44:20,3,Vhk7C5F6P9ff3-f,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727),,79
1228435e8d54a1f239108ae9a90ed3ed,2013-06-06 09:55:44,3,Vh1DLipvP2mdtOB,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,216
2a4dcd44947d4a932b0aa6d079a6a58d,2013-06-06 10:37:14,3,VhkrCe5dOZ1LqGj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,146
e329e32d817a70306ab08601b300e2ed,2013-06-06 10:48:32,3,Vhk7O5SPPHa4kda,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.58.2 (KHTML, like Gecko) Version/5.1.8 Safari/534.58.2",,216
b65c8377069257aa3e578b69169c8d94,2013-06-06 11:18:25,3,Vhk7OwFCOvddwmn,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,216
7335209259d53fef3cd7a648c789e540,2013-06-06 11:30:41,3,Vhk7Oa5COUmTBok,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,216
