BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
22a940ff86d7544f2b0be4ed12c84c79,2013-06-12 00:01:12.116,2,Vh5zZApnOQnfDob,Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.8;baidu Transcoder) Gecko/20100722 Firefox/3.6.8 ( .NET CLR 3.5.30729),,183
22346c7cd62d31adae0465440b55e0db,2013-06-12 00:01:12.707,2,Vh5zZApnDv1dldj,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,393
4e1bf95eef6bee86449fe77af98612ee,2013-06-12 00:01:14.384,2,Vh1iVDnSD4FTwZL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; BIDUBrowser 2.x),,276
dcf161bd4cb8fe81e2aa21a65d3b614e,2013-06-12 00:01:14.899,2,Vh5zZAp63e1CjGR,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
22a940ff86d7544f2b0be4ed12c84c79,2013-06-12 00:01:14.902,2,Vh5zZAp63eMLuYj,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",,183
688bf7409fbb5cb5f5382c3b303d3730,2013-06-12 00:01:15.240,2,Vh5zZApHO9STFOL,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,1
2fceaec4375ad9ca7ad2f9b34cf47961,2013-06-12 00:01:16.069,2,VhC7PJTbDeB4wB2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,80
a4bcd1ca0ee5b5ff446748d2916dff4b,2013-06-12 00:01:16.898,2,Vh5zZAn9P992jdc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,275
ac166ea820c4f97035f77e08db9cbdfd,2013-06-12 00:01:17.608,2,VhK6LwNi3e1ZBVf,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,79
5c282a0b880bf85a4c17c67ebfc1aaae,2013-06-12 00:01:18.875,2,Vh5zZApZ3TFZwoa,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146 baiduboxapp/0_0.0.6.3_enohpi_6311_046/2.1.6_1C2%255doPi/1099a/c04e59c1192465cda45dd82e1ee1072a/1",,40
347cdd2e48f9d21d6bc59677bd81c1aa,2013-06-12 00:01:19.112,2,Vhkx1Jdw3Hk4tVk,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,79
dcf161bd4cb8fe81e2aa21a65d3b614e,2013-06-12 00:01:20.559,2,Vh5zZAp63e1CjGR,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
b8aba57e547b82b5a231c0511ad3d347,2013-06-12 00:01:25.257,2,Vh5zZAp1P62WFMj,"Mozilla/5.0 (iPad; CPU OS 6_0_2 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,94
a4bcd1ca0ee5b5ff446748d2916dff4b,2013-06-12 00:01:26.546,2,Vh5zZAn9P992jdc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,275
e4cd45cd6521ea930e62ca2df971b175,2013-06-12 00:01:26.849,2,Vh5zZApLDNfsQmL,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; MI 1S Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/4.3 (Baidu; P1 4.0.4)",,3
5eec7985bc22ab6a8064b83eeec7beb0,2013-06-12 00:01:27.932,2,Vh1pL5S8LqM_BCL,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,94
5eec7985bc22ab6a8064b83eeec7beb0,2013-06-12 00:01:27.958,2,Vh1pL5S8LqM_BCL,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,94
e635f423dba686c25d6b62fc203a12a7,2013-06-12 00:01:29.262,2,Vh5zZApPOcpVDBc,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; MI 1S Build/IMM76D) UC AppleWebKit/534.31 (KHTML, like Gecko) Mobile Safari/534.31",,216
352bfe7555ea2c26033aed004b0da91c,2013-06-12 00:01:32.316,2,Vh5zZAplPZa8Xgb,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",,1
a8db8432949234a8f519906bd9900415,2013-06-12 00:01:32.486,2,Vh5zZAp6O6LIGMc,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; MediaPad 10 FHD Build/HuaweiMediaPad) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",,79
72dd807842ecfc05b37381d66e75a381,2013-06-12 00:01:34.503,2,Vh5zZApLOQasQoB,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,124
af42bfc0d9987df4535af4bcd176dd2c,2013-06-12 00:01:36.490,2,Vh5zZApeOoBftgE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,55
2d07d919d32d1aa54495dbca39f9ea7d,2013-06-12 00:01:38.083,2,Vhk0PxMTLQNVaGc,"Mozilla/5.0 (Linux; U; Android 3.1; zh-cn; GT-P7500 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.13",,1
fefbf0d5874644b543d49a1fb4712e47,2013-06-12 00:01:38.538,2,Vh5zZApwL228jgk,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,216
fefbf0d5874644b543d49a1fb4712e47,2013-06-12 00:01:38.684,2,Vh5zZApwDquTumz,Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.8;baidu Transcoder) Gecko/20100722 Firefox/3.6.8 ( .NET CLR 3.5.30729),,216
8015a73758e32a10dcb70c226f7d6614,2013-06-12 00:01:41.268,2,Vh5zZApvPH1Z3fa,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5",,394
a9801b7f346040b3076ec563fde6f0c,2013-06-12 00:01:42.037,2,VhnEP3So3HN-3M8,"Mozilla/5.0 (Linux; U; Android 2.2.1; zh-cn; lepad_001n Build/PQXU100.4.0097.042211) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",,0
7c737ee747561e9a27f99470c648eaa5,2013-06-12 00:01:45.080,2,Vh5zZApoOtFdgoc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",,0
c9d5ba6b7d434e128659c320f6da0355,2013-06-12 00:01:45.658,2,Z0TPVumHP9k9aQa,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5",,80
cd5ada864d4edd14cfb7d894e1f15fbb,2013-06-12 00:01:47.489,2,Vh1PPDpRP41f3-R,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,15
1b0a979ed7bb29bb46baf6db1947e8bb,2013-06-12 00:01:49.292,2,Vh5zZApYP2mODob,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36",,106
b94c68d9ad3eabeb9c4511af55cbb25f,2013-06-12 00:01:50.408,2,Vhn7PDuiLTEfXgj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.7 (KHTML, like Gecko) Chrome/20.0.1099.0 Safari/536.7 QQBrowser/6.14.14517.201",,80
39cc35b821530d2f52a7c213ea8b1080,2013-06-12 00:01:50.806,2,Vh5zZApvP4cWwfL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Apache; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Media Center PC 6.0),,216
