BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
bc6958b45af466f6c621d437a82f0732,2013-06-11 00:01:58,3,Vh13LRqyDUNHQIk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
7ca3d3c339e80130969cd2437e97be70,2013-06-11 00:01:42,3,Vh5_ZApq3qCfgQc,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,298
686512a4bd6a94eec6fabaf8bed86b00,2013-06-11 00:02:40,3,Vh1Z15By3HxLQ-n,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),,374
ce43674d80c2a23b6d07c6fb3f68c870,2013-06-11 00:02:18,3,Vh12LrqHOoLsjBa,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,238
9fcd01dfc243fef0c402875a9717895,2013-06-11 00:02:17,3,VhKhLxTED4a9kQb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",,80
8087a8fcf6e78af7fe4c00e96c17f146,2013-06-11 00:02:18,3,VhkSLRKYO95vDok,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",,106
275d5f614c413b03213656d0f888c662,2013-06-11 00:02:22,3,Vh5_ZATT3ZlhqW8,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,94
9941367ba97b881c7c3b7077352669e2,2013-06-11 00:02:36,3,Vh5_ZAp3Do24lsk,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Sicent; icafe8; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Microsoft Windows Media Center PC 6.0; Media Center PC 6.0),,216
a4d2a33c9cee99aea7f16cacc7f3460f,2013-06-11 00:03:18,3,Vh5_ZATyPTj9kQB,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),,201
e2dddf9666e4d3e64f5bd7f353f4f4cd,2013-06-11 00:03:52,3,Z0T_1Jp5LtqNlbC,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; VENUS_IE_ADDON-0.2.7.95; Tablet PC 2.0; u9dnfsh; SE 2.X MetaSr 1.0),,79
afd38068911105f553fb9acfe36b26bc,2013-06-11 00:04:24,3,Vh161uuq3tuhFdL,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25",,2
d3f932a410677e20927908cb57906141,2013-06-11 00:04:57,3,Vh5h1eKH3qqODsa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718),,183
c463198db762dd17d53de154f82f3656,2013-06-11 07:21:17,3,Vh5_ZA10Ot9HgWk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,80
c463198db762dd17d53de154f82f3656,2013-06-11 07:21:17,3,Vh5_ZA10OcBhFOl,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,80
d8bbcc50431efa54ce9d036339fe10ad,2013-06-11 00:05:26,3,Vh5_ZA5ODNzflsn,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; KB974487),,216
d8ada2d46db438e2e0d6bc888aa06917,2013-06-11 00:09:24,3,Vh5_ZAp5Dcl4qOk,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Sicent; .NET CLR 2.0.50727; Media Center PC 6.0),,238
