BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
1d99eeddbbf744c2cfa5bc5d2561eabe,2013-06-11 00:01:09.494,2,Vh5h1eB7P99Vt-f,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),,275
7a0f5f5d444a3035f77de95773b06097,2013-06-11 00:01:12.668,2,Vh5h1AT7OI1LwVa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,164
4a9338b9d5c5c755e2100d0dbc5da2d5,2013-06-11 00:01:13.055,2,ZYBx1nqoLTB8e4,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; SE 2.X MetaSr 1.0),,80
7ea85e8751d950fe6db2798c861553e7,2013-06-11 00:01:13.103,2,Vh1ZOa5JL2uCXoj,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; LBBROWSER),,238
28784be4521ecb2624b6015a8499fda9,2013-06-11 00:01:14.397,2,Vhk71wdkOU9LtVb,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; KB974487),,374
259aa898980f5aecb6d9e8700e7abdd6,2013-06-11 00:01:14.890,2,VhLYZnqAPoqvDVn,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",,216
fd3071aeba7ba35a81f13e3174232608,2013-06-11 00:01:16.051,2,Vh2YLAMLDQNcwZa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718),,216
856a90f7d42b1a6ceae8e7a4bc6d5d5,2013-06-11 00:01:16.800,2,Vh5h1JdNOIfswCk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),,124
5b8ca5dca18f4859e9466ecf1168783,2013-06-11 00:01:16.885,2,Vh5_ZAp6PZL4ebC,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; GTB7.2),,275
6da4d6b7469cae97a88c971197f49a70,2013-06-11 00:01:22.666,2,Vh1DLRTGOT8fa-R,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",,216
dc6e519b1c0b279c133b007b9b370901,2013-06-11 00:01:24.219,2,Vh1ALr2IOInhGWB,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; SE 2.X MetaSr 1.0),,2
a15e54c1342c75236b4e980e80c9515d,2013-06-11 00:01:24.857,2,Vh5hOxC8PvTLjfC,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,276
bc6958b45af466f6c621d437a82f0732,2013-06-11 00:01:27.513,2,Vh13LRqyDUNHQIk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
6d7e1243dff3f195128514d549fb6a5c,2013-06-11 00:01:29.465,2,Vh5_ZAp5P4F6eGB,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
e3235ee637488133d3497fca60ac3eee,2013-06-11 00:01:30.209,2,Vh5hLyK0Pe1C3bB,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),,275
da72c0876faa0f04b89475ecafca7c5a,2013-06-11 00:01:34.070,2,Vh5h1e5P3cpTQYj,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X; zh-CN) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146 UCBrowser/9.0.1.284 Mobile",,94
5021c82f541680457b070538e0ede687,2013-06-11 00:01:36.185,2,Vh5_ZAp1P4R4loB,"Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; YL-Coolpad_7230-B Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",,216
811adcb875416121075ad9ab62c88f7e,2013-06-11 00:01:36.861,2,Vh5_ZApj32kh3Ic,"MQQBrowser/31 Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A403 Safari/7534.48.3",,2
