BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
abdc209a266ef736792a4567193f3909,2013-06-10 12:21:18,3,Vh5hO7mTLTSZGBn,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,146
e1f32b3597b689e07c8c52a2e0991a77,2013-06-10 14:03:34,3,VhTH1aFbD4B8wOb,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,216
f717bebf9f87557c49ba13defacf95cf,2013-06-10 16:33:50,3,VhKpZip4PI12XZl,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",,80
92f3d25e7733068939bb0ab0dfe21bbb,2013-06-10 22:53:15,3,Vh5h1enxLT9Ctd8,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SE 2.X MetaSr 1.0),,94
b8afa99e78b4ed376fae202a3de0d333,2013-06-10 22:53:55,3,Vh5h1en832FPXb2,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),,79
47beab9de590b08fc02d31eb423768bb,2013-06-10 22:54:08,3,Vh5hZApAONuPwGL,"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) CriOS/26.0.1410.53 Mobile/10B141 Safari/8536.25",,393
e68ace07340afafa49cad094b4429796,2013-06-10 22:54:06,3,Vh5h1ep4OUTPDMb,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,55
c39c15975053a47589a3cd3de07f568a,2013-06-10 22:54:13,3,Vh5h1e2xOqMP3gj,"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/2.8.1 Mobile/10B141 Safari/7534.48.3",,1
de8d5e75bc44d6ff1721c84de2ff131f,2013-06-10 22:54:52,3,Vh5h1epV3tqT3GR,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; Shuame),,40
c1ddd391c27560c550b1f169260bc9c7,2013-06-10 22:55:02,3,Vh5h1enIP4cfDMk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 734; .NET CLR 2.0.50727),,308
a5b5f82456a3d9f99f0debb56dd263ff,2013-06-10 22:55:05,3,Vh5h1eTEO9cytgC,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,183
3089c2d45241aacd25caea130b1de9ca,2013-06-10 22:55:19,3,Vh5h1eCyLZ5PBVL,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,40
3089c2d45241aacd25caea130b1de9ca,2013-06-10 22:55:19,3,Vh5h1eCyLZ5PBVL,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,40
3089c2d45241aacd25caea130b1de9ca,2013-06-10 22:55:19,3,Vh5h1edAOyM2QfE,Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.8;baidu Transcoder) Gecko/20100722 Firefox/3.6.8 ( .NET CLR 3.5.30729),,40
1c7bd3ed66008d70277ab3c3b2b79927,2013-06-10 22:55:15,3,VhCSPxk8PyFvqMR,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; BIDUBrowser 2.x),,216
6eb4bf5e698c85ebaf7fcc267b8086e1,2013-06-10 22:55:16,3,Vh5h1eT8Pqfhqmc,"Mozilla/5.0(iPad; U;CPU OS 5_1 like Mac OS X; zh-CN; iPad2,1) AppleWebKit/534.46 (KHTML, like Gecko) UCBrowser/2.0.1.280 U3/0.8.0 Safari/7543.48.3",,80
3089c2d45241aacd25caea130b1de9ca,2013-06-10 22:55:19,3,Vh5h1edpD4dHQOC,Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.8;baidu Transcoder) Gecko/20100722 Firefox/3.6.8 ( .NET CLR 3.5.30729),,40
a61e329667b3c92f467119b9d4713129,2013-06-10 22:55:30,3,VhdVZvMR3U1P3CE,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B206",,164
c60904cdf7ad8eb08c6eea7a9d8c9978,2013-06-10 22:55:52,3,VhkxOapxLel8lsn,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; CNCDialer),,164
1b675f9e7135658f91db7383aea56878,2013-06-10 22:55:28,3,Z0K2O5TYO4xoBmb,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; KB974489),,146
6b978245c9cd0684eeb6426a9fab425a,2013-06-10 22:55:51,3,Vh1PP6KL3cTZFmC,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,1
4282a033033970a88147879348cbfc70,2013-06-10 22:55:34,3,Vh5h1ed3Dtf9kOz,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 731; qdesk 2.4.1264.203; QDesk; CIBA),,276
fbe90df546b6b3519e75a89757e56e00,2013-06-10 22:55:43,3,Vh5h1edkPQMHGCk,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0),,276
1b8aa9d1b145778e31e5b4164f93d3ee,2013-06-10 22:56:14,3,Vh5h1eTmP2nytda,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; .NET CLR 2.0.50727),,80
bb544e0c3db27d1f032c47cec4af0385,2013-06-10 22:55:45,3,Vh5h1eToDULIefj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,3
4d1a4cd41682fc8bfc028fee2d291380,2013-06-10 22:56:04,3,VhK_PJL4Dy2hJmf,"Mozilla/5.0 AppleCoreMedia/1.0.0.8J2 (iPad; U; CPU OS 4_3 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",,374
3487fa906c28784547a7911723b945bd,2013-06-10 22:56:28,3,Vh5h1edYOHFPjBk,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; @:D[Njc,N2AK69OaCyp<I?3.8ysvCz4`vNr6,D)",,374
9bea9cc6726fc466764c0bc79cbf6ca4,2013-06-10 22:56:03,3,Vh5h1edSPZMPjMb,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/2.8.1 Mobile/10B146 Safari/7534.48.3",,276
6fc9505f04dee86ceeca6ae253ca9414,2013-06-10 22:56:06,3,VhLxLuptL6T6FVE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 708),,201
8e663619c25251e6a8d05d1929f32597,2013-06-10 22:56:37,3,VhpAP61k36FNGI2,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; .NET CLR 2.0.50727),,298
13fe071c3898044ba1e055b20435e45d,2013-06-10 22:56:19,3,VhnEVaNDLZCsBZb,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,79
9bea9cc6726fc466764c0bc79cbf6ca4,2013-06-10 22:56:03,3,Vh5h1edSPZMPjMb,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/2.8.1 Mobile/10B146 Safari/7534.48.3",,276
3487fa906c28784547a7911723b945bd,2013-06-10 22:56:28,3,Vh5h1edYOHFPjBk,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; @:D[Njc,N2AK69OaCyp<I?3.8ysvCz4`vNr6,D)",,374
1f52d107854f8cdc115d4aa6217aa9aa,2013-06-10 22:56:21,3,Vh5h1e16D9cfeYk,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,1
6fc9505f04dee86ceeca6ae253ca9414,2013-06-10 22:56:06,3,VhLxLuptL6T6FVE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 708),,201
9bea9cc6726fc466764c0bc79cbf6ca4,2013-06-10 22:56:03,3,Vh5h1edSPZMPjMb,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/2.8.1 Mobile/10B146 Safari/7534.48.3",,276
f56011779308961295705a6d41aea109,2013-06-10 22:56:46,3,Vh1O1JT33NdTe-j,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,276
7019570df9e4ac91b04cc0e6c2a20b74,2013-06-10 22:56:45,3,VhkE13NtDe1cFGB,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; LBBROWSER),,0
3a0bf729f3065d29ea943aea45ac4f52,2013-06-10 22:56:45,3,Vh5h1e1tD8dHjMR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),,106
9fb85d4adfe3a1fedef3c2b822de3fc,2013-06-10 22:56:51,3,Vh5h1e1iO8nygbB,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; SpamBlockerUtility 4.7.7; CIBA),,80
6fc9505f04dee86ceeca6ae253ca9414,2013-06-10 22:56:06,3,VhLxLuptL6T6FVE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 708),,201
f53f851c280127ba6922fac5e0d912a,2013-06-10 22:56:42,3,Vh5h1e1GPHmPwfl,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",,106
9bea9cc6726fc466764c0bc79cbf6ca4,2013-06-10 22:56:03,3,Vh5h1edSPZMPjMb,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/2.8.1 Mobile/10B146 Safari/7534.48.3",,276
f53f851c280127ba6922fac5e0d912a,2013-06-10 22:56:42,3,Vh5h1e1GPHmPwfl,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",,106
f56011779308961295705a6d41aea109,2013-06-10 22:56:46,3,Vh1O1JT33NdTe-j,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,276
aa92ba4cf50cd3c68abc532e05cc1acf,2013-06-10 22:56:50,3,Vh5hPipqPNMcwC2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,3
aa92ba4cf50cd3c68abc532e05cc1acf,2013-06-10 22:56:50,3,Vh5hPipqPNMcwC2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,3
92ca82673fc833431b5ae429e56f9ac2,2013-06-10 22:57:14,3,Vh5h1e1m32q2JMk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,216
f56011779308961295705a6d41aea109,2013-06-10 22:56:46,3,Vh1O1JT33NdTe-j,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,276
1e478e09e6b48611310e5e48222af9e9,2013-06-10 22:57:17,3,VhkyZDKjLq9vQGE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,3
d1655f520bcd522b415670ee7730084b,2013-06-10 22:57:06,3,Vhd2ZiLy3QFZlGL,"Mozilla/5.0(iPad; U;CPU OS 6_1 like Mac OS X; zh-CN; iPad2,1) AppleWebKit/534.46 (KHTML, like Gecko) UCBrowser/2.0.0.164 U3/0.8.0 Safari/7543.48.3",,134
f56011779308961295705a6d41aea109,2013-06-10 22:56:46,3,Vh1O1JT33NdTe-j,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,276
c0a5ae9b32ecaa3dfc404419ada14db7,2013-06-10 22:57:21,3,Vhp61vKuOoFHgfj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,134
21799bb8b315265d88f9100bc808e721,2013-06-10 22:57:16,3,VhTzZDqb3vjsMsl,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,201
ed45e75cce6fb8b903d158594cc98389,2013-06-10 22:57:23,3,Vh5h1e5ZPTuZ3ME,"Mozilla/5.0 (iPad; CPU OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3",,124
9f8f16e0856871c86b107a91d7a4acb7,2013-06-10 22:57:43,3,Vhkx1388Ol2IaOl,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,333
5e960bffaac1924ad771d2fafdeaac42,2013-06-10 22:57:43,3,VhTT1pN4PZMdjBk,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,106
a912280e85f95d05bed50141c027de21,2013-06-10 23:23:16,3,Vh5h1e5e3vlsDsE,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3",,333
cd0ed40d31791803ff6af46fc8e70d3a,2013-06-10 22:57:55,3,Vh5h1e5APoa4DBk,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,80
b0fadc630aeb31e7cb0251f84c0afb3d,2013-06-10 22:57:48,3,Vh2r1ul7O9BWXGj,"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B141",,124
