BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
c7654fe86bc7f66d75242d5e12a6aad4,2013-06-06 00:01:10.312,2,Vh1OPiSeP2kfQGj,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,40
82d22846bc757857f11064c60e8a0f3b,2013-06-06 00:01:10.864,2,Vh111kuiLlaWqG8,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; 7266 Build/IMM76I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,27
6ad8bc340c03cbcf6a5bd1f9d20ce07d,2013-06-06 00:01:11.403,2,Vhkr1vTlOt56qfn,K-TouchC986t_TD/1.0 Android 4.0.3 Release/10.01.2012 Browser/WAP2.0 appleWebkit/534.30,,216
22bbc00c2db42aa8a60497028845e85f,2013-06-06 00:01:19.661,2,Vh1DCnKPDvuLqOE,"Mozilla/5.0 (Linux; U; Android 3.2; zh-cn; IdeaTab S2007A-D Build/MASTER) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13",,275
47e7c5523cbda762a7c00e0c47c41993,2013-06-06 00:01:20.463,2,Vhk7ZApCP4BWjgk,"MQQBrowser/43 Mozilla/5.0 (iPhone 5ATT; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B143 Safari/7534.48.3",,216
d5cd0deb2590303c7a7c25edf8a65be1,2013-06-06 00:01:21.856,2,Vhk7ZAp2LtzWjGz,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B206",,216
47e7c5523cbda762a7c00e0c47c41993,2013-06-06 00:01:23.750,2,Vhk7ZApCP4BWjgk,"MQQBrowser/43 Mozilla/5.0 (iPhone 5ATT; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B143 Safari/7534.48.3",,216
1aa7220db14f9f274a93ca7ab43a3956,2013-06-06 00:01:25.315,2,Vhk7ZAp6D8a8jmE,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; GT-I9300 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,146
690e543c46a6cbe8bdd062f53a8ac7a2,2013-06-06 00:01:25.692,2,Vhk7ZApiDvTVtMn,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,124
1fbb582355c947e12274f0a2f921e2be,2013-06-06 00:01:26.799,2,Vhk7ZAp2OqM2FZC,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 717),,106
aa046b41d2c838d5b7fd201003eee92b,2013-06-06 00:01:27.046,2,Vh1P1wNqOobIeGl,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; P860 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,94
addd688f0e659c10d82c7765c039996,2013-06-06 00:01:27.870,2,Vhk7ZAp33TdPXgL,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,333
4369887ef00bd8c95e07ce69e5f76915,2013-06-06 00:01:30.640,2,VhT1PwFd32aIjmC,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,40
dd3f77fe9702de5b0282ff27a3d2f7c7,2013-06-06 00:01:33.380,2,VhdKCAqaDlcsGZa,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; MOT-XT788 Build/IRPMCT_B_02.64.00RPD) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,308
9f553612a58d7263dabadef26fb61d90,2013-06-06 00:01:36.173,2,Vhk7ZApnLQFdFVE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; EmbeddedWB 14.52 from: http://www.bsalsa.com/ EmbeddedWB 14.52; .NET CLR 2.0.50727; youxihe.1640; youxihe.1640),,164
407a4ee08bab6cab5cddc444edccc26f,2013-06-06 00:01:43.876,2,VhdiOad3LHzyGsl,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,0
48cdaec9cbfdb378ec4f0f8f441f881c,2013-06-06 00:01:44.771,2,Vhd_P5bIOvd6eQB,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,79
6daec2e366cf2ea53d60a43fb6252ab8,2013-06-06 00:01:48.769,2,Vhk7ZApiOtbsGGk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.43 Safari/537.31",,395
84f5374cbdee25c03e0b4889cead3520,2013-06-06 00:01:51.523,2,Vhk7ZApHDv5OFoj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.84 Safari/537.22 BIDUPlayerBrowser/2.x",,80
3e2b664713cadb7046006623bea1dbdb,2013-06-06 00:02:04.700,2,VhkrOr5pDluhDVn,"Lenovo A356:Mozilla/5.0 (Linux; U;  Android 4.0.4; zh-cn; Lenovo A356/S030) AppleWebKit534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,216
50d2ccbff1d17f9b322cf3c6be9cb4df,2013-06-06 00:02:07.761,2,VhpLODn9OokhF-B,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,308
b4d8408a863fd87d5983187fe94bef9b,2013-06-06 00:02:11.391,2,Z0T1ZixdDtF6l-b,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,216
64135136a6042e9422ecec0464ca5dcd,2013-06-06 00:02:13.089,2,Vhk7ZATi3ZmHwmj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; InfoPath.2),,80
1ba50f7d886083488e8ceefc1f1d0cfc,2013-06-06 00:02:18.083,2,Vh13PwMNDUx2abk,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; 5910 Build/IMM76I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,344
e5186b57b4fa79e6197d57ba7bde2f28,2013-06-06 00:02:32.230,2,Vhk7ZApZPlF6qgE,,,27
617e491a10952bf3aa7f34ed1116a4fe,2013-06-06 00:02:39.531,2,Vhk7ZAn4D8lyqf2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17 SE 2.X MetaSr 1.0",,1
eafdc6440e4da4b74edacb8eb4f075ac,2013-06-06 00:02:56.418,2,VhKOZAMi3UsHQb2,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,146
9d1b7fd2e18c0754c456269bcb8c294e,2013-06-06 00:03:04.169,2,Vhk7ZAn9DlcsQsR,"Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; GT-P3100 Build/JRO03C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",,80
3bfe37fee9123ad2c10c46a9adb07fce,2013-06-06 00:03:06.849,2,Vh2SLJTDPIcftba,"Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/3.1 Mobile/10A8426 Safari/7534.48.3",,201
cec8dacf949da7d32eb0d20a320f7d80,2013-06-06 00:03:19.490,2,VhkSL6MTPNsTDoc,"Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; U705T Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/4.2 (Baidu; P1 4.1.1)",,183
fbe1ec959f0f4dfd6a544ab82fe0e53,2013-06-06 00:03:26.056,2,Vhk7ZATnPN8yBZj,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; R813T Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,124
8d61bfcafab0be451e7295da5c1c7c4a,2013-06-06 00:03:54.975,2,Vhkr1uF2D95hQCa,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,106
4372a258258bbc6d6852c894647e8e8d,2013-06-06 00:03:58.268,2,VhkrL7ucDQ52aMk,ZTEU795_TD/1.0 Linux/2.6.39 Android/4.0 Release/6.10.2012 Browser/AppleWebKit534.30,,106
8e55c044870adf558505bd3b6dd3279e,2013-06-06 00:04:02.906,2,Vhk7ZAL73tT2wgL,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,15
1f3b97c81003ffa39680d8af203fa4a6,2013-06-06 00:04:45.193,2,Vhk7ZApGPtkfBGb,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.84 Safari/537.22 BIDUPlayerBrowser/2.x",,238
